order_id,customer_id,city,cuisine,order_value,delivery_time_min,rating,order_date,order_hour,day_of_week,month,month_num,is_repeat_customer
ORD001732,CUST02022,Hyderabad,Rolls,153.39,17,3.9,2024-11-08,10,Friday,November,11,Repeat
ORD001733,CUST00290,Kolkata,Chinese,352.06,32,3.4,2024-11-09,18,Saturday,November,11,Repeat
ORD001734,CUST00531,Bangalore,Biryani,467.94,32,3.6,2024-01-19,20,Friday,January,1,Repeat
ORD001735,CUST01435,Mumbai,South Indian,228.22,43,5.0,2024-04-26,7,Friday,April,4,One-time
ORD001736,CUST00804,Mumbai,Burger,301.7,47,3.3,2024-12-15,10,Sunday,December,12,Repeat
ORD001737,CUST01975,Hyderabad,Pizza,237.93,36,3.8,2024-12-22,14,Sunday,December,12,Repeat
ORD001738,CUST00565,Hyderabad,Biryani,277.54,33,4.1,2024-11-11,15,Monday,November,11,Repeat
ORD001739,CUST00794,Bangalore,Rolls,196.22,40,3.9,2024-05-01,11,Wednesday,May,5,Repeat
ORD001740,CUST01692,Chennai,Rolls,157.18,30,3.2,2024-10-01,10,Tuesday,October,10,One-time
ORD001741,CUST02949,Bangalore,Biryani,549.55,35,3.7,2024-01-30,12,Tuesday,January,1,Repeat
ORD001742,CUST00180,Bangalore,Chinese,214.98,64,2.6,2024-05-05,12,Sunday,May,5,Repeat
ORD001743,CUST01630,Mumbai,Biryani,339.26,39,4.1,2024-02-09,8,Friday,February,2,One-time
ORD001744,CUST02889,Chennai,South Indian,272.69,53,3.7,2024-04-22,21,Monday,April,4,Repeat
ORD001745,CUST02259,Bangalore,Chinese,206.08,32,4.0,2024-09-26,15,Thursday,September,9,Repeat
ORD001746,CUST02218,Mumbai,Biryani,576.48,21,4.8,2024-07-29,19,Monday,July,7,Repeat
ORD001747,CUST01146,Hyderabad,Rolls,188.1,43,3.6,2024-09-23,12,Monday,September,9,Repeat
ORD001748,CUST01526,Chennai,Pizza,252.61,43,4.0,2024-01-19,21,Friday,January,1,Repeat
ORD001749,CUST02663,Chennai,Desserts,186.45,35,3.4,2024-01-11,19,Thursday,January,1,Repeat
ORD001750,CUST01139,Delhi,South Indian,134.27,43,3.9,2024-02-13,10,Tuesday,February,2,Repeat
ORD001751,CUST00078,Pune,North Indian,227.57,30,3.6,2024-01-23,14,Tuesday,January,1,Repeat
ORD001752,CUST02704,Mumbai,Biryani,239.12,27,3.3,2024-06-05,9,Wednesday,June,6,Repeat
ORD001753,CUST00107,Kolkata,Pizza,287.0,28,3.0,2024-06-21,14,Friday,June,6,One-time
ORD001754,CUST02421,Hyderabad,Biryani,572.15,48,3.1,2024-11-14,22,Thursday,November,11,Repeat
ORD001755,CUST02987,Kolkata,Pizza,341.79,39,4.4,2024-02-25,21,Sunday,February,2,Repeat
ORD001756,CUST02777,Bangalore,Desserts,119.3,46,3.3,2024-09-30,21,Monday,September,9,One-time
ORD001757,CUST01562,Mumbai,Desserts,99.91,42,4.4,2024-05-01,11,Wednesday,May,5,Repeat
ORD001758,CUST02796,Ahmedabad,Biryani,625.85,23,4.5,2024-05-07,14,Tuesday,May,5,Repeat
ORD001759,CUST02340,Bangalore,Chinese,251.31,43,2.8,2024-07-04,21,Thursday,July,7,Repeat
ORD001760,CUST02675,Pune,Chinese,191.61,27,4.0,2024-03-04,21,Monday,March,3,Repeat
ORD001761,CUST01084,Pune,North Indian,251.92,42,4.3,2024-01-09,22,Tuesday,January,1,Repeat
ORD001762,CUST01470,Mumbai,Burger,287.47,51,3.7,2024-04-21,19,Sunday,April,4,Repeat
ORD001763,CUST02500,Mumbai,Desserts,104.37,49,3.2,2024-08-13,13,Tuesday,August,8,Repeat
ORD001764,CUST02028,Hyderabad,Chinese,343.73,51,3.8,2024-03-16,20,Saturday,March,3,Repeat
ORD001765,CUST00954,Hyderabad,Biryani,237.86,26,4.8,2024-12-16,22,Monday,December,12,Repeat
ORD001766,CUST01300,Hyderabad,Pizza,306.47,36,4.2,2024-02-01,14,Thursday,February,2,One-time
ORD001767,CUST00067,Delhi,Burger,293.52,38,3.6,2024-06-29,19,Saturday,June,6,Repeat
ORD001768,CUST00962,Bangalore,Biryani,350.3,44,4.0,2024-08-15,7,Thursday,August,8,Repeat
ORD001769,CUST00836,Bangalore,South Indian,205.85,46,3.5,2024-12-14,22,Saturday,December,12,One-time
ORD001770,CUST01160,Hyderabad,South Indian,173.16,27,3.4,2024-07-03,22,Wednesday,July,7,Repeat
ORD001771,CUST02671,Bangalore,Rolls,167.74,47,3.1,2024-05-30,12,Thursday,May,5,Repeat
ORD001772,CUST00183,Bangalore,Biryani,397.91,28,3.8,2024-10-29,8,Tuesday,October,10,Repeat
ORD001773,CUST01283,Mumbai,Pizza,199.2,33,3.7,2024-09-17,21,Tuesday,September,9,Repeat
ORD001774,CUST00881,Bangalore,Chinese,317.82,37,3.0,2024-12-02,16,Monday,December,12,Repeat
ORD001775,CUST02660,Hyderabad,Biryani,483.0,37,3.9,2024-04-24,19,Wednesday,April,4,Repeat
ORD001776,CUST02246,Chennai,North Indian,299.31,30,4.0,2024-03-03,18,Sunday,March,3,Repeat
ORD001777,CUST00211,Delhi,Chinese,313.29,18,3.8,2024-09-23,21,Monday,September,9,Repeat
ORD001778,CUST02357,Bangalore,South Indian,205.98,38,4.5,2024-05-04,15,Saturday,May,5,One-time
ORD001779,CUST01868,Bangalore,Desserts,121.06,30,3.6,2024-12-20,14,Friday,December,12,Repeat
ORD001780,CUST00327,Bangalore,North Indian,239.89,32,4.3,2024-07-04,19,Thursday,July,7,Repeat
ORD001781,CUST01839,Chennai,South Indian,162.04,39,2.7,2024-03-05,13,Tuesday,March,3,Repeat
ORD001782,CUST01670,Delhi,Chinese,240.71,32,4.9,2024-11-06,21,Wednesday,November,11,Repeat
ORD001783,CUST01286,Hyderabad,North Indian,279.39,15,3.0,2024-09-15,19,Sunday,September,9,Repeat
ORD001784,CUST02592,Pune,Biryani,383.23,41,3.9,2024-04-02,10,Tuesday,April,4,Repeat
ORD001785,CUST00495,Mumbai,Pizza,333.41,47,3.2,2024-12-30,21,Monday,December,12,One-time
ORD001786,CUST00518,Pune,Burger,305.93,19,3.6,2024-01-13,11,Saturday,January,1,Repeat
ORD001787,CUST02110,Pune,Rolls,98.68,32,3.8,2024-08-04,22,Sunday,August,8,Repeat
ORD001788,CUST02282,Bangalore,South Indian,226.28,36,3.2,2024-06-21,15,Friday,June,6,Repeat
ORD001789,CUST02494,Delhi,Desserts,142.87,20,4.9,2024-01-24,9,Wednesday,January,1,Repeat
ORD001790,CUST01675,Delhi,Pizza,295.71,30,4.9,2024-08-11,22,Sunday,August,8,Repeat
ORD001791,CUST00552,Chennai,Pizza,220.62,24,3.4,2024-10-28,18,Monday,October,10,Repeat
ORD001792,CUST00624,Kolkata,Chinese,275.25,39,4.2,2024-07-08,17,Monday,July,7,Repeat
ORD001793,CUST01313,Mumbai,North Indian,492.9,15,4.6,2024-10-28,19,Monday,October,10,Repeat
ORD001794,CUST01218,Mumbai,Biryani,327.07,29,3.5,2024-09-22,19,Sunday,September,9,Repeat
ORD001795,CUST01748,Bangalore,North Indian,231.84,52,4.0,2024-04-01,10,Monday,April,4,Repeat
ORD001796,CUST02995,Hyderabad,North Indian,301.74,49,2.6,2024-10-21,15,Monday,October,10,One-time
ORD001797,CUST01423,Bangalore,Biryani,253.58,15,3.8,2024-05-20,20,Monday,May,5,Repeat
ORD001798,CUST00694,Bangalore,Rolls,187.28,36,3.9,2024-11-06,13,Wednesday,November,11,Repeat
ORD001799,CUST01142,Hyderabad,Biryani,245.95,43,3.8,2024-09-17,10,Tuesday,September,9,One-time
ORD001800,CUST00163,Ahmedabad,North Indian,354.98,16,4.4,2024-04-09,7,Tuesday,April,4,Repeat
ORD001801,CUST00833,Bangalore,Rolls,126.55,31,4.2,2024-08-06,18,Tuesday,August,8,Repeat
ORD001802,CUST01859,Bangalore,Biryani,388.65,26,4.0,2024-12-27,11,Friday,December,12,Repeat
ORD001803,CUST01771,Mumbai,Biryani,234.5,47,3.4,2024-03-11,21,Monday,March,3,Repeat
ORD001804,CUST00478,Ahmedabad,Burger,319.91,30,3.6,2024-04-23,15,Tuesday,April,4,One-time
ORD001805,CUST02077,Bangalore,North Indian,242.69,44,3.2,2024-09-19,11,Thursday,September,9,Repeat
ORD001806,CUST02818,Bangalore,Rolls,209.01,31,2.7,2024-08-09,9,Friday,August,8,Repeat
ORD001807,CUST02287,Delhi,Burger,214.36,23,4.1,2024-01-19,20,Friday,January,1,One-time
ORD001808,CUST01008,Hyderabad,South Indian,154.53,44,3.6,2024-04-22,14,Monday,April,4,Repeat
ORD001809,CUST00621,Mumbai,Biryani,363.13,42,4.2,2024-09-11,20,Wednesday,September,9,Repeat
ORD001810,CUST00364,Ahmedabad,Burger,248.74,27,2.9,2024-04-19,7,Friday,April,4,One-time
ORD001811,CUST02285,Delhi,Pizza,265.12,29,4.0,2024-01-20,21,Saturday,January,1,One-time
ORD001812,CUST01558,Delhi,South Indian,201.02,42,3.3,2024-06-27,20,Thursday,June,6,One-time
ORD001813,CUST01230,Pune,Burger,246.43,47,3.8,2024-12-08,22,Sunday,December,12,Repeat
ORD001814,CUST01463,Mumbai,South Indian,216.7,29,3.5,2024-04-22,9,Monday,April,4,Repeat
ORD001815,CUST01832,Bangalore,Chinese,220.46,30,4.4,2024-02-29,13,Thursday,February,2,One-time
ORD001816,CUST00466,Bangalore,North Indian,283.36,22,5.0,2024-03-06,17,Wednesday,March,3,One-time
ORD001817,CUST02004,Delhi,Chinese,302.4,21,3.8,2024-01-15,20,Monday,January,1,Repeat
ORD001818,CUST01676,Hyderabad,Pizza,328.87,52,2.8,2024-05-13,16,Monday,May,5,Repeat
ORD001819,CUST01811,Mumbai,South Indian,273.68,49,3.1,2024-01-28,20,Sunday,January,1,Repeat
ORD001820,CUST02607,Pune,South Indian,204.74,25,3.9,2024-07-28,12,Sunday,July,7,Repeat
ORD001821,CUST00845,Chennai,Biryani,376.52,42,4.3,2024-11-10,12,Sunday,November,11,Repeat
ORD001822,CUST02211,Hyderabad,Pizza,260.15,15,4.2,2024-07-13,9,Saturday,July,7,Repeat
ORD001823,CUST01445,Chennai,North Indian,322.02,37,3.6,2024-12-01,8,Sunday,December,12,Repeat
ORD001824,CUST02194,Hyderabad,Biryani,391.85,50,3.7,2024-10-01,20,Tuesday,October,10,Repeat
ORD001825,CUST00662,Kolkata,South Indian,199.46,30,3.8,2024-04-20,13,Saturday,April,4,Repeat
ORD001826,CUST00148,Pune,Pizza,450.94,33,3.8,2024-09-26,10,Thursday,September,9,Repeat
ORD001827,CUST01987,Hyderabad,South Indian,193.47,46,4.8,2024-01-13,12,Saturday,January,1,Repeat
ORD001828,CUST01116,Chennai,Burger,278.16,36,3.8,2024-07-12,12,Friday,July,7,One-time
ORD001829,CUST01106,Pune,Biryani,153.49,42,3.7,2024-09-15,21,Sunday,September,9,Repeat
ORD001830,CUST00083,Hyderabad,Burger,276.77,28,3.7,2024-11-05,11,Tuesday,November,11,Repeat
ORD001831,CUST02410,Chennai,Biryani,340.95,45,3.4,2024-11-06,15,Wednesday,November,11,Repeat
ORD001832,CUST02099,Chennai,South Indian,334.55,39,3.0,2024-08-22,13,Thursday,August,8,Repeat
ORD001833,CUST02361,Mumbai,South Indian,212.93,28,2.6,2024-02-17,14,Saturday,February,2,Repeat
ORD001834,CUST01141,Mumbai,Rolls,251.98,42,4.0,2024-09-30,22,Monday,September,9,Repeat
ORD001835,CUST02036,Chennai,Desserts,156.2,21,3.8,2024-10-06,17,Sunday,October,10,Repeat
ORD001836,CUST02367,Ahmedabad,North Indian,363.13,24,2.5,2024-04-28,22,Sunday,April,4,Repeat
ORD001837,CUST00447,Delhi,South Indian,207.51,34,3.9,2024-11-18,11,Monday,November,11,One-time
ORD001838,CUST00694,Hyderabad,Rolls,212.78,41,3.8,2024-10-30,12,Wednesday,October,10,Repeat
ORD001839,CUST02526,Pune,North Indian,389.66,20,4.4,2024-10-17,10,Thursday,October,10,Repeat
ORD001840,CUST02022,Bangalore,South Indian,254.46,23,3.1,2024-06-21,10,Friday,June,6,Repeat
ORD001841,CUST02823,Mumbai,North Indian,244.05,28,4.4,2024-01-03,20,Wednesday,January,1,Repeat
ORD001842,CUST02304,Chennai,North Indian,253.91,26,3.6,2024-06-09,13,Sunday,June,6,Repeat
ORD001843,CUST01890,Delhi,North Indian,383.9,35,3.7,2024-02-11,16,Sunday,February,2,Repeat
ORD001844,CUST00318,Bangalore,Pizza,311.2,48,3.1,2024-03-23,19,Saturday,March,3,Repeat
ORD001845,CUST00809,Mumbai,Desserts,199.33,37,3.7,2024-01-20,17,Saturday,January,1,Repeat
ORD001846,CUST02565,Chennai,North Indian,487.57,24,3.8,2024-10-07,19,Monday,October,10,Repeat
ORD001847,CUST00482,Mumbai,South Indian,152.22,45,4.6,2024-12-12,21,Thursday,December,12,Repeat
ORD001848,CUST01523,Mumbai,Biryani,538.64,47,3.4,2024-05-28,20,Tuesday,May,5,Repeat
ORD001849,CUST02515,Ahmedabad,South Indian,199.91,18,5.0,2024-11-05,22,Tuesday,November,11,Repeat
ORD001850,CUST01353,Kolkata,Pizza,357.52,30,4.7,2024-03-10,14,Sunday,March,3,Repeat
ORD001851,CUST01302,Mumbai,Biryani,287.59,39,3.6,2024-02-04,10,Sunday,February,2,Repeat
ORD001852,CUST02874,Hyderabad,Chinese,324.71,34,2.9,2024-10-02,19,Wednesday,October,10,Repeat
ORD001853,CUST02560,Mumbai,Biryani,387.18,45,3.6,2024-06-28,13,Friday,June,6,Repeat
ORD001854,CUST02576,Hyderabad,Biryani,453.64,25,4.0,2024-05-25,16,Saturday,May,5,Repeat
ORD001855,CUST02988,Bangalore,Chinese,236.28,42,3.7,2024-07-25,18,Thursday,July,7,Repeat
ORD001856,CUST02628,Delhi,Biryani,445.56,46,4.0,2024-03-19,8,Tuesday,March,3,Repeat
ORD001857,CUST00731,Bangalore,Biryani,405.95,25,4.0,2024-09-24,16,Tuesday,September,9,One-time
ORD001858,CUST02358,Chennai,Chinese,242.68,32,3.6,2024-05-21,21,Tuesday,May,5,Repeat
ORD001859,CUST02523,Delhi,North Indian,226.51,15,3.8,2024-03-27,8,Wednesday,March,3,Repeat
ORD001860,CUST00375,Kolkata,Chinese,293.54,22,4.1,2024-03-14,11,Thursday,March,3,One-time
ORD001861,CUST00319,Kolkata,Biryani,560.53,45,4.6,2024-09-18,16,Wednesday,September,9,Repeat
ORD001862,CUST01933,Bangalore,North Indian,329.33,47,3.1,2024-03-01,14,Friday,March,3,Repeat
ORD001863,CUST01580,Delhi,South Indian,184.56,15,4.9,2024-09-24,19,Tuesday,September,9,Repeat
ORD001864,CUST02480,Pune,Desserts,207.76,29,3.8,2024-11-20,21,Wednesday,November,11,Repeat
ORD001865,CUST01791,Mumbai,North Indian,243.46,39,4.4,2024-05-08,18,Wednesday,May,5,Repeat
ORD001866,CUST01784,Delhi,Biryani,214.44,39,3.6,2024-07-06,20,Saturday,July,7,Repeat
ORD001867,CUST02984,Mumbai,Chinese,287.94,40,3.6,2024-04-07,20,Sunday,April,4,Repeat
ORD001868,CUST00044,Hyderabad,South Indian,214.3,33,4.4,2024-04-09,9,Tuesday,April,4,Repeat
ORD001869,CUST00386,Kolkata,Rolls,198.84,37,3.0,2024-09-14,19,Saturday,September,9,Repeat
ORD001870,CUST00138,Delhi,Chinese,253.5,44,3.6,2024-07-22,9,Monday,July,7,One-time
ORD001871,CUST02562,Hyderabad,Chinese,326.17,53,4.1,2024-01-16,17,Tuesday,January,1,Repeat
ORD001872,CUST02590,Mumbai,Biryani,388.85,30,2.4,2024-11-27,11,Wednesday,November,11,Repeat
ORD001873,CUST01514,Hyderabad,Rolls,172.42,32,4.1,2024-03-19,12,Tuesday,March,3,One-time
ORD001874,CUST00540,Hyderabad,Burger,240.38,32,2.8,2024-03-02,7,Saturday,March,3,One-time
ORD001875,CUST00400,Pune,South Indian,168.3,40,4.7,2024-04-09,21,Tuesday,April,4,Repeat
ORD001876,CUST01363,Pune,Burger,243.9,38,4.3,2024-06-11,12,Tuesday,June,6,Repeat
ORD001877,CUST02404,Chennai,South Indian,175.4,39,3.3,2024-01-08,16,Monday,January,1,One-time
ORD001878,CUST02735,Delhi,Biryani,462.16,37,3.9,2024-09-13,13,Friday,September,9,Repeat
ORD001879,CUST00707,Mumbai,South Indian,176.96,42,4.9,2024-04-11,16,Thursday,April,4,Repeat
ORD001880,CUST02603,Chennai,Burger,187.01,32,4.0,2024-01-02,21,Tuesday,January,1,Repeat
ORD001881,CUST01399,Mumbai,Burger,299.15,29,2.2,2024-02-14,17,Wednesday,February,2,Repeat
ORD001882,CUST00477,Kolkata,Biryani,509.12,43,2.6,2024-02-14,11,Wednesday,February,2,Repeat
ORD001883,CUST00694,Chennai,Biryani,322.28,51,4.3,2024-07-10,20,Wednesday,July,7,Repeat
ORD001884,CUST02789,Delhi,Rolls,222.24,33,3.9,2024-04-07,21,Sunday,April,4,Repeat
ORD001885,CUST01272,Hyderabad,Pizza,309.53,46,3.1,2024-04-01,21,Monday,April,4,Repeat
ORD001886,CUST00926,Pune,South Indian,175.68,45,3.6,2024-04-12,13,Friday,April,4,Repeat
ORD001887,CUST02858,Mumbai,Biryani,510.95,28,3.9,2024-06-30,15,Sunday,June,6,Repeat
ORD001888,CUST02629,Mumbai,Burger,192.35,35,2.9,2024-12-17,10,Tuesday,December,12,One-time
ORD001889,CUST02398,Bangalore,North Indian,263.43,21,4.5,2024-04-17,16,Wednesday,April,4,Repeat
ORD001890,CUST02647,Pune,Pizza,377.33,18,4.9,2024-04-16,21,Tuesday,April,4,Repeat
ORD001891,CUST02103,Chennai,South Indian,357.36,35,3.4,2024-08-27,19,Tuesday,August,8,Repeat
ORD001892,CUST02697,Delhi,North Indian,511.82,22,4.1,2024-08-27,15,Tuesday,August,8,Repeat
ORD001893,CUST01548,Delhi,Rolls,188.08,48,3.8,2024-06-14,20,Friday,June,6,Repeat
ORD001894,CUST00033,Hyderabad,North Indian,262.6,25,3.8,2024-06-21,11,Friday,June,6,One-time
ORD001895,CUST01467,Bangalore,North Indian,224.48,35,3.5,2024-04-05,17,Friday,April,4,Repeat
ORD001896,CUST02526,Mumbai,Chinese,175.42,48,3.2,2024-08-10,17,Saturday,August,8,Repeat
ORD001897,CUST00998,Bangalore,South Indian,150.25,33,3.9,2024-06-21,22,Friday,June,6,One-time
ORD001898,CUST00165,Ahmedabad,Burger,140.85,38,3.1,2024-09-16,10,Monday,September,9,One-time
ORD001899,CUST01104,Ahmedabad,North Indian,428.33,40,3.5,2024-01-15,12,Monday,January,1,Repeat
ORD001900,CUST01232,Pune,Desserts,122.06,34,4.2,2024-09-25,12,Wednesday,September,9,Repeat
ORD001901,CUST02718,Bangalore,Desserts,149.04,33,3.9,2024-02-16,20,Friday,February,2,Repeat
ORD001902,CUST01418,Mumbai,Biryani,322.63,32,2.6,2024-01-01,13,Monday,January,1,One-time
ORD001903,CUST00705,Bangalore,Biryani,472.5,38,3.3,2024-04-30,16,Tuesday,April,4,One-time
ORD001904,CUST02967,Bangalore,Chinese,412.91,36,3.2,2024-07-10,8,Wednesday,July,7,Repeat
ORD001905,CUST00410,Mumbai,Chinese,339.97,39,4.0,2024-12-23,14,Monday,December,12,One-time
ORD001906,CUST01542,Pune,Pizza,285.94,40,3.5,2024-02-19,21,Monday,February,2,Repeat
ORD001907,CUST00547,Bangalore,South Indian,250.58,16,3.9,2024-05-24,21,Friday,May,5,Repeat
ORD001908,CUST01740,Delhi,North Indian,429.16,27,3.6,2024-06-26,19,Wednesday,June,6,One-time
ORD001909,CUST02493,Hyderabad,South Indian,195.36,23,2.7,2024-07-04,19,Thursday,July,7,Repeat
ORD001910,CUST02455,Chennai,Rolls,169.62,36,3.7,2024-11-26,14,Tuesday,November,11,Repeat
ORD001911,CUST00182,Hyderabad,North Indian,289.13,35,4.4,2024-06-22,20,Saturday,June,6,Repeat
ORD001912,CUST00618,Bangalore,North Indian,285.72,29,3.8,2024-09-03,10,Tuesday,September,9,Repeat
ORD001913,CUST00670,Bangalore,North Indian,343.45,49,3.1,2024-02-24,19,Saturday,February,2,Repeat
ORD001914,CUST02811,Chennai,Chinese,286.93,38,3.1,2024-07-26,10,Friday,July,7,Repeat
ORD001915,CUST01307,Hyderabad,North Indian,301.53,20,3.0,2024-12-17,22,Tuesday,December,12,Repeat
ORD001916,CUST02746,Mumbai,Pizza,349.34,31,4.0,2024-06-04,19,Tuesday,June,6,One-time
ORD001917,CUST01845,Mumbai,Pizza,318.57,25,4.0,2024-12-30,21,Monday,December,12,One-time
ORD001918,CUST00733,Ahmedabad,North Indian,207.52,49,2.7,2024-07-15,11,Monday,July,7,One-time
ORD001919,CUST00029,Bangalore,Rolls,171.19,25,4.3,2024-10-29,22,Tuesday,October,10,Repeat
ORD001920,CUST00199,Mumbai,Biryani,348.51,30,4.4,2024-09-07,19,Saturday,September,9,Repeat
ORD001921,CUST02455,Delhi,South Indian,221.62,40,3.1,2024-06-21,10,Friday,June,6,Repeat
ORD001922,CUST01095,Hyderabad,South Indian,142.74,36,3.6,2024-01-09,21,Tuesday,January,1,Repeat
ORD001923,CUST00146,Delhi,South Indian,254.45,34,3.9,2024-01-19,22,Friday,January,1,One-time
ORD001924,CUST00718,Hyderabad,Biryani,225.78,54,3.3,2024-03-15,16,Friday,March,3,Repeat
ORD001925,CUST01126,Bangalore,North Indian,352.32,27,4.1,2024-11-12,14,Tuesday,November,11,Repeat
ORD001926,CUST00314,Bangalore,Biryani,256.23,40,3.5,2024-11-07,20,Thursday,November,11,Repeat
ORD001927,CUST00415,Bangalore,Desserts,151.09,42,2.9,2024-02-10,21,Saturday,February,2,Repeat
ORD001928,CUST01642,Hyderabad,Desserts,124.33,40,5.0,2024-05-11,21,Saturday,May,5,One-time
ORD001929,CUST00325,Pune,North Indian,289.64,41,3.6,2024-02-29,19,Thursday,February,2,One-time
ORD001930,CUST01242,Delhi,North Indian,445.67,18,4.2,2024-05-04,10,Saturday,May,5,Repeat
ORD001931,CUST02349,Mumbai,Pizza,189.96,15,4.4,2024-08-11,20,Sunday,August,8,One-time
ORD001932,CUST02055,Delhi,Chinese,289.76,32,3.8,2024-04-02,14,Tuesday,April,4,One-time
ORD001933,CUST01668,Hyderabad,Pizza,567.86,32,4.2,2024-12-02,13,Monday,December,12,Repeat
ORD001934,CUST02454,Chennai,Chinese,234.54,38,3.6,2024-02-19,11,Monday,February,2,One-time
ORD001935,CUST01330,Bangalore,Chinese,251.26,53,4.1,2024-12-30,17,Monday,December,12,One-time
ORD001936,CUST01724,Delhi,South Indian,227.52,15,4.0,2024-07-18,19,Thursday,July,7,Repeat
ORD001937,CUST01396,Bangalore,Burger,418.94,33,4.5,2024-03-18,22,Monday,March,3,Repeat
ORD001938,CUST02181,Delhi,Chinese,380.94,37,3.3,2024-05-10,19,Friday,May,5,One-time
ORD001939,CUST01993,Mumbai,South Indian,86.06,42,3.2,2024-04-16,18,Tuesday,April,4,Repeat
ORD001940,CUST01246,Bangalore,South Indian,229.69,23,3.9,2024-12-11,20,Wednesday,December,12,Repeat
ORD001941,CUST02396,Hyderabad,South Indian,221.85,38,3.1,2024-08-08,19,Thursday,August,8,One-time
ORD001942,CUST01163,Mumbai,North Indian,389.77,29,2.9,2024-04-30,20,Tuesday,April,4,Repeat
ORD001943,CUST02487,Kolkata,Biryani,369.64,35,3.9,2024-07-21,11,Sunday,July,7,Repeat
ORD001944,CUST01186,Hyderabad,Biryani,509.4,33,3.8,2024-07-24,15,Wednesday,July,7,Repeat
ORD001945,CUST00892,Mumbai,Chinese,202.78,43,3.8,2024-06-12,20,Wednesday,June,6,Repeat
ORD001946,CUST02721,Pune,Desserts,134.25,16,5.0,2024-11-21,22,Thursday,November,11,Repeat
ORD001947,CUST01655,Mumbai,North Indian,207.92,29,4.1,2024-08-18,12,Sunday,August,8,Repeat
ORD001948,CUST01182,Hyderabad,Burger,175.22,20,2.8,2024-08-25,20,Sunday,August,8,Repeat
ORD001949,CUST00403,Bangalore,Chinese,330.47,30,5.0,2024-08-02,19,Friday,August,8,Repeat
ORD001950,CUST00919,Hyderabad,Chinese,210.4,26,3.6,2024-02-11,21,Sunday,February,2,Repeat
ORD001951,CUST00094,Bangalore,South Indian,233.37,30,4.3,2024-10-18,20,Friday,October,10,Repeat
ORD001952,CUST01517,Hyderabad,Chinese,211.5,21,3.0,2024-11-30,20,Saturday,November,11,Repeat
ORD001953,CUST00662,Mumbai,Pizza,142.11,30,3.7,2024-05-02,12,Thursday,May,5,Repeat
ORD001954,CUST00544,Bangalore,Rolls,151.59,47,4.3,2024-04-15,17,Monday,April,4,Repeat
ORD001955,CUST02801,Delhi,Desserts,137.44,17,3.8,2024-03-31,18,Sunday,March,3,Repeat
ORD001956,CUST00456,Chennai,Burger,212.51,28,3.5,2024-03-22,11,Friday,March,3,Repeat
ORD001957,CUST00133,Delhi,North Indian,250.99,31,3.5,2024-09-23,16,Monday,September,9,Repeat
ORD001958,CUST01709,Ahmedabad,Rolls,189.37,39,3.2,2024-10-02,11,Wednesday,October,10,Repeat
ORD001959,CUST01970,Pune,Biryani,500.75,25,3.0,2024-07-22,21,Monday,July,7,Repeat
ORD001960,CUST00164,Bangalore,Pizza,350.46,27,4.2,2024-09-18,17,Wednesday,September,9,Repeat
ORD001961,CUST00509,Hyderabad,Burger,99.77,49,3.9,2024-10-23,11,Wednesday,October,10,Repeat
ORD001962,CUST00693,Bangalore,Chinese,174.97,20,5.0,2024-03-13,17,Wednesday,March,3,Repeat
ORD001963,CUST01084,Hyderabad,Chinese,228.38,27,2.6,2024-02-07,22,Wednesday,February,2,Repeat
ORD001964,CUST01003,Chennai,South Indian,200.71,33,4.3,2024-12-18,22,Wednesday,December,12,Repeat
ORD001965,CUST01057,Mumbai,Chinese,182.06,20,4.4,2024-03-12,13,Tuesday,March,3,One-time
ORD001966,CUST00906,Pune,Chinese,350.47,19,4.8,2024-12-31,20,Tuesday,December,12,One-time
ORD001967,CUST02597,Bangalore,Pizza,323.0,46,3.5,2024-12-10,20,Tuesday,December,12,Repeat
ORD001968,CUST02489,Bangalore,North Indian,110.83,33,4.5,2024-11-22,12,Friday,November,11,Repeat
ORD001969,CUST01241,Hyderabad,Biryani,295.09,31,3.8,2024-07-05,21,Friday,July,7,One-time
ORD001970,CUST02117,Mumbai,Chinese,80.0,52,2.9,2024-03-28,20,Thursday,March,3,One-time
ORD001971,CUST02405,Pune,South Indian,247.82,34,4.6,2024-07-10,22,Wednesday,July,7,Repeat
ORD001972,CUST00693,Pune,North Indian,330.45,33,3.3,2024-09-04,10,Wednesday,September,9,Repeat
ORD001973,CUST00266,Bangalore,South Indian,263.88,16,4.6,2024-04-24,11,Wednesday,April,4,Repeat
ORD001974,CUST00807,Bangalore,North Indian,217.57,48,3.6,2024-11-22,21,Friday,November,11,Repeat
ORD001975,CUST02147,Kolkata,Pizza,371.53,36,2.7,2024-07-05,16,Friday,July,7,Repeat
ORD001976,CUST00405,Ahmedabad,North Indian,235.45,42,3.8,2024-05-18,18,Saturday,May,5,One-time
ORD001977,CUST02203,Pune,Desserts,194.29,39,3.1,2024-01-29,20,Monday,January,1,Repeat
ORD001978,CUST01049,Chennai,Biryani,304.37,36,2.4,2024-11-29,13,Friday,November,11,Repeat
ORD001979,CUST02939,Mumbai,Biryani,538.98,39,4.5,2024-11-07,21,Thursday,November,11,Repeat
ORD001980,CUST00779,Chennai,Rolls,108.87,47,4.9,2024-03-08,19,Friday,March,3,Repeat
ORD001981,CUST00933,Bangalore,Pizza,214.33,43,3.6,2024-09-01,19,Sunday,September,9,Repeat
